Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664735267.653793,550,71220,0,GPS1_Frame,42.340042666666676,-71.08855650000001,56.3,327951.0551172084,4689644.427900549,19,T
1664735268.6523972,551,71320,0,GPS1_Frame,42.34004166666667,-71.08855616666666,56.4,327951.0798498577,4689644.316183634,19,T
1664735269.6550086,552,71420,0,GPS1_Frame,42.340040833333326,-71.08855566666666,56.6,327951.1187671568,4689644.222636543,19,T
1664735270.651846,553,71520,0,GPS1_Frame,42.340039833333336,-71.08855533333333,56.9,327951.14349981025,4689644.110919628,19,T
1664735271.6543605,554,71620,0,GPS1_Frame,42.34003883333333,-71.08855566666666,57.2,327951.1133121867,4689644.000551695,19,T
1664735272.6510239,555,71720,0,GPS1_Frame,42.34003783333333,-71.08855583333334,57.4,327951.096854633,4689643.889846516,19,T
1664735273.654668,556,71820,0,GPS1_Frame,42.340037,-71.08855583333334,57.7,327951.0945817288,4689643.797311164,19,T
1664735274.6538873,557,71920,0,GPS1_Frame,42.34003616666667,-71.08855566666666,58.0,327951.1060388935,4689643.704438565,19,T
1664735275.6545808,558,72020,0,GPS1_Frame,42.34003516666667,-71.08855583333334,58.3,327951.08958133945,4689643.593733387,19,T
1664735276.6524491,559,72120,0,GPS1_Frame,42.34003433333334,-71.08855616666666,58.5,327951.05984829646,4689643.501872525,19,T
1664735277.64995,560,72220,0,GPS1_Frame,42.34003333333333,-71.08855616666666,58.8,327951.0571208111,4689643.3908301,19,T
1664735278.6485465,561,72320,0,GPS1_Frame,42.34003316666667,-71.08855566666666,58.8,327951.0978564391,4689643.371311294,19,T
1664735279.6547801,562,66480,0,GPS1_Frame,42.34003250000001,-71.08855516666667,59.0,327951.13722832745,4689643.296271275,19,T
1664735280.655297,563,66580,0,GPS1_Frame,42.34003216666667,-71.0885545,59.0,327951.1912394477,4689643.257908151,19,T
1664735281.6531549,564,66680,0,GPS1_Frame,42.34003166666666,-71.08855383333334,59.1,327951.244795986,4689643.201037957,19,T
1664735282.6510732,565,66780,0,GPS1_Frame,42.3400315,-71.08855283333334,59.2,327951.32672182575,4689643.180507417,19,T
